he_displaced_threshold_ft,lighted,le_displaced_threshold_ft,le_elevation_ft,airport_ref,le_longitude_deg,surface,airport_ident,he_longitude_deg,width_ft,le_heading_degT,he_latitude_deg,length_ft,he_heading_degT,he_elevation_ft,id,le_ident,he_ident,le_latitude_deg,closed
,1,1410,867,19609,-83.6971,ASP,KD73,-83.69,60,31.4,33.7863,4112,211.4,829,240998,03,21,33.7767,0
,1,,,19610,-75.6145,ASP,KD74,-75.6104,37,160.9,38.8438,3588,340.9,,244584,16,34,38.8531,0
256,0,460,350,19611,-123.386,ASP,KD83,-123.379,50,142,39.0092,3240,322,371,241335,13,31,39.0161,0
,1,210,310,19612,-119.322,ASP,KD86,-119.316,60,144.8,36.4453,3012,324.8,313,242203,13,31,36.4519,0
,0,300,832,19613,-83.2744,GRS,KD95,-83.2672,150,90,43.0653,1900,270,824,244677,09,27,43.0653,0
,1,,834,19613,,ASP,KD95,,75,180,,3800,360,829,244678,18,36,,0
325,0,630,744,19614,-82.9798,ASP,KD98,-82.972,50,87,42.8018,2092,267,738,245642,09,27,42.8016,1
281,0,602,743,19614,-82.9797,ASP,KD98,-82.9716,50,153,42.79,4795,333,725,245643,15,33,42.8018,1
630,1,470,739,19614,-82.9746,ASP,KD98,-82.9739,75,178,42.7909,4000,358,729,245644,18,36,42.8018,0
891,1,687,50,3477,-77.1883,ASP,KDAA,-77.174,75,133,38.7098,5618,313,69,244820,14,32,38.7204,0
,1,690,28,3478,-81.0778,ASP,KDAB,-81.0479,150,65,29.1847,10500,245,32,241378,07L,25R,29.1726,0
,1,,28,3478,-81.0568,ASP,KDAB,-81.0478,100,65,29.1797,3195,245,32,241377,07R,25L,29.176,0
,1,,31,3478,-81.0563,ASP,KDAB,-81.049,150,157,29.1757,6001,337,32,241379,16,34,29.1909,0
,0,,912,17097,-90.0852,ASPH-F,KDAF,-90.0851,60,179,44.0297,2700,359,919,246799,18,36,44.0371,0
,1,,1920,19615,-116.793,ASP,KDAG,-116.78,100,50.4,34.861,5119,230.4,1906,244625,04,22,34.852,0
,1,,1927,19615,-116.798,ASP,KDAG,-116.776,150,90,34.8515,6400,270,1906,244626,08,26,34.8515,0
,1,,477,3479,-96.8568,CON,KDAL,-96.8391,150,135.6,32.842,7752,315.6,487,241143,13L,31R,32.8573,0
,1,490,476,3479,-96.8635,CON,KDAL,-96.8434,150,135.6,32.834,8800,315.6,476,241142,13R,31L,32.8513,0
,1,,480,3479,-96.8532,ASP,KDAL,-96.8551,150,186,32.8418,6147,6,482,241144,18,36,32.8587,0
900,1,,535,3480,-79.3415,ASP,KDAN,-79.3353,150,16.3,36.5801,6500,196.3,563,243308,02,20,36.5629,0
,1,,571,3480,-79.3381,ASP,KDAN,-79.3268,100,125,36.5719,4020,305,526,243309,13,31,36.5782,0
,1,,300,19616,-70.9349,ASP,KDAW,-70.9236,100,131.8,43.2805,4001,311.8,322,241434,15,33,43.2877,0
,1,,998,3481,-84.246,PEM,KDAY,-84.2141,150,55.3,39.9121,10900,235.3,996,242737,06L,24R,39.8951,0
,1,,1006,3481,-84.2224,PEM,KDAY,-84.2019,150,55.4,39.9019,7001,235.4,1001,242736,06R,24L,39.891,0
,1,,991,3481,-84.2121,PEM,KDAY,-84.2113,150,178.5,39.894,8502,358.5,1007,242738,18,36,39.9173,0
,1,,291,19617,-82.9849,ASP,KDBN,-82.9794,150,16,32.5731,6002,196,304,245645,02,20,32.5573,0
,0,591,304,19617,-82.9946,ASP,KDBN,-82.9834,150,136,32.5585,5004,316,293,245646,14,32,32.5684,0
,1,,1077,3482,-90.7155,CON,KDBQ,-90.6985,100,135,42.3967,6502,315,1062,244565,13,31,42.4093,0
,1,,1073,3482,-90.712,CON,KDBQ,-90.712,150,180,42.3923,6327,360,1033,244566,18,36,42.4096,0
,1,,12,3483,-77.0368,ASP,KDCA,-77.0387,150,355.5,38.8612,6869,175.5,13,241380,01,19,38.8424,0
,1,,13,3483,-77.0408,ASP,KDCA,-77.0333,150,26,38.8544,4911,206,11,241381,04,22,38.8423,0
,1,,15,3483,-77.0438,ASP,KDCA,-77.0327,150,142.7,38.8503,5204,322.7,11,241382,15,33,38.8617,0
,0,,643,19178,-81.1997,ASP,KDCM,-81.1861,150,54.5,34.7924,4998,234.5,622,245197,05,23,34.7844,0
,0,,,19178,,ASP,KDCM,,100,107,,4982,287,,245198,11,29,,1
648,1,656,657,19178,-81.2004,ASP,KDCM,-81.1969,100,168.1,34.7835,5000,348.1,636,245199,17,35,34.797,0
,1,,588,19618,-86.9452,ASP,KDCU,-86.9452,100,180,34.6457,6107,360,583,244556,18,36,34.6624,0
,1,315,460,19619,-87.1297,ASP,KDCY,-87.1297,75,180,38.6941,4621,360,467,242471,18,36,38.7068,0
,1,,2594,3484,-99.9678,ASP,KDDC,-99.9591,100,32,37.7662,4649,212,2562,243430,02,20,37.7554,0
570,1,,2583,3484,-99.972,ASP,KDDC,-99.9615,100,154,37.7562,6899,334,2590,243431,14,32,37.7732,0
,1,,794,19620,-73.2525,ASP,KDDH,-73.2403,75,119,42.8889,3704,299,827,240302,13,31,42.8937,0
,1,,672,3485,-88.8745,PEM,KDEC,-88.8486,150,59.1,39.8391,8496,239.1,682,243912,06,24,39.8271,0
,1,,679,3485,-88.8748,PEM,KDEC,-88.8536,150,119,39.8322,6799,299,679,243913,12,30,39.8413,0
,1,,678,3485,-88.8744,ASP,KDEC,-88.8741,150,179.1,39.8269,5299,359.1,672,243914,18,36,39.8415,0
,1,,78,19621,-81.2881,ASP,KDED,-81.278,75,49,29.0687,4301,229,68,239936,05,23,29.0609,0
,0,,,19621,-81.2906,ASP,KDED,-81.2794,200,83,29.0672,3600,263,,239937,08,26,29.0661,1
,1,,74,19621,-81.2926,ASP,KDED,-81.2759,100,117,29.0649,6001,297,70,239938,12,30,29.0724,0
,0,,,19621,-81.2869,ASP,KDED,-81.2869,200,180,29.0602,5999,360,,239939,18,36,29.0767,1
,1,,1145,19622,-91.7462,CON,KDEH,-91.7325,75,114.7,43.2732,4001,294.7,1157,242943,11,29,43.2778,0
,1,,5347,3486,-104.727,CON,KDEN,-104.684,150,90.5,39.8407,12000,270.5,5352,244458,07,25,39.8409,0
,1,,5351,3486,-104.662,CON,KDEN,-104.619,150,90.5,39.8772,12000,270.5,5291,244459,08,26,39.8776,0
,1,,5347,3486,-104.687,CON,KDEN,-104.687,150,180.5,39.8641,12000,0.5,5351,244461,16L,34R,39.897,0
,1,,5319,3486,-104.696,CON,KDEN,-104.697,200,180.5,39.8519,16000,0.5,5324,244460,16R,34L,39.8958,0
,1,,5325,3486,-104.641,CON,KDEN,-104.642,150,180.5,39.832,12000,0.5,5367,244463,17L,35R,39.865,0
,1,,5374,3486,-104.66,CON,KDEN,-104.661,150,180.5,39.8283,12000,0.5,5431,244462,17R,35L,39.8612,0
,1,,355,19623,-94.4076,ASP,KDEQ,-94.3912,75,83.1,34.0478,5000,263.1,355,245305,08,26,34.0462,0
716,1,715,626,3487,-83.0157,ASP,KDET,-83.0024,100,68,42.407,4025,248,624,244267,07,25,42.4029,0
,1,,624,3487,-83.0162,ASP,KDET,-83.005,100,143,42.4068,5090,323,625,244268,15,33,42.418,0
,0,,2188,19624,-117.429,ASP,KDEW,-117.418,60,61,47.9664,3200,241,2183,245180,04,22,47.9621,0
,1,,2210,19624,-117.431,ASP,KDEW,-117.431,75,180,47.9602,6100,360,2185,245181,16,34,47.9769,0
,1,,708,19625,-84.4357,ASP,KDFI,-84.4219,72,114.8,41.3351,4197,294.8,699,244357,12,30,41.3399,0
,1,625,550,3488,-97.0215,CON,KDFW,-97.0008,200,135.3,32.895,9000,315.3,508,243410,13L,31R,32.9126,0
,1,,591,3488,-97.0831,CON,KDFW,-97.0633,150,139,32.8903,9301,319,577,243409,13R,31L,32.9096,0
,1,,562,3488,-97.026,CON,KDFW,-97.0262,150,180.3,32.8789,13401,0.3,562,243411,17C,35C,32.9157,0
,1,,524,3488,-97.0098,CON,KDFW,-97.0099,150,180.3,32.875,8500,0.3,575,243413,17L,35R,32.8983,0
,1,,567,3488,-97.0299,CON,KDFW,-97.0301,200,180.3,32.8789,13401,0.3,563,243412,17R,35L,32.9157,0
,1,,602,3488,-97.0507,CON,KDFW,-97.0509,200,180.2,32.879,13400,0.2,575,243415,18L,36R,32.9158,0
,1,,607,3488,-97.0546,CON,KDFW,-97.0548,150,180.3,32.879,13400,0.3,582,243414,18R,36L,32.9158,0
,1,,4153,19626,-109.509,ASP,KDGL,-109.498,75,35.5,31.3478,5760,215.5,4173,242641,03,21,31.3349,0
,0,,4148,19626,-109.506,GRE,KDGL,-109.508,100,190.8,31.3358,4095,10.8,4153,242642,18,36,31.3469,0
,1,,4898,19627,-105.399,ASP,KDGW,-105.382,75,66.8,42.8032,4760,246.8,4911,241234,05,23,42.7981,0
,1,,4909,19627,-105.393,ASP,KDGW,-105.372,100,117.8,42.7904,6532,297.8,4932,241235,11,29,42.7988,0
,1,,401,3489,-85.4616,ASP,KDHN,-85.4424,150,135,31.3141,8498,315,382,244287,14,32,31.3306,0
,1,,395,3489,-85.4456,ASP,KDHN,-85.4456,150,180,31.3128,5000,360,378,244288,18,36,31.3265,0
224,1,,3983,19628,-102.555,ASP,KDHT,-102.542,75,45,36.0284,5669,225,3982,240911,03,21,36.0173,0
,1,,3990,19628,-102.546,ASP,KDHT,-102.546,75,180,36.0135,6400,360,3986,240912,17,35,36.0311,0
,1,,6141,19629,-111.108,ASP,KDIJ,-111.087,75,48,43.7491,7302,228,6229,245299,03,21,43.7358,0
,1,,2571,19630,-102.812,ASP,KDIK,-102.793,75,80,46.7985,4700,260,2592,242987,07,25,46.7962,0
,1,,2587,19630,-102.808,ASP,KDIK,-102.795,100,150.4,46.7897,6400,330.4,2589,242988,14,32,46.8049,0
,1,,915,19632,-88.707,ASP,KDKB,-88.6982,100,19.5,41.9458,7227,199.5,905,240266,02,20,41.9271,0
,1,,911,19632,-88.7188,ASP,KDKB,-88.7033,75,90,41.929,4201,270,912,240267,09,27,41.929,0
,1,,674,19633,-79.2773,ASP,KDKK,-79.2631,100,50,42.4989,5000,230,665,244986,06,24,42.4901,0
,1,,661,19633,-79.277,ASP,KDKK,-79.2673,100,139,42.4893,4000,319,693,244987,15,33,42.4976,0
,1,,327,19634,-95.4062,ASP,KDKR,-95.4015,75,21.4,31.3121,4000,201.4,348,245530,02,20,31.3018,0
,1,,833,19635,-83.8794,ASP,KDKX,-83.868,75,75.1,35.9651,3497,255.1,831,243333,08,26,35.9626,0
,1,,133,19636,-79.3731,ASP,KDLC,-79.3641,60,63.9,34.4509,3000,243.9,117,245940,07,25,34.4472,0
,1,,1081,3490,-100.788,PEM,KDLF,-100.768,150,135.4,29.3501,8857,315.4,1067,240915,13C,31C,29.3675,0
,1,,1078,3490,-100.784,PEM,KDLF,-100.766,150,135.4,29.3519,8311,315.4,1063,240917,13L,31R,29.3682,0
,1,,1076,3490,-100.788,ASP,KDLF,-100.775,150,135.4,29.3536,6246,315.4,1076,240916,13R,31L,29.3658,0
,1,,1413,3491,-92.1882,ASP,KDLH,-92.1763,150,31.5,46.8491,5699,211.5,1416,242360,03,21,46.8358,0
,1,,1428,3491,-92.2203,CON,KDLH,-92.1798,150,92.3,46.8414,10152,272.3,1419,242361,09,27,46.8425,0
,1,,976,19637,-89.7716,ASP,KDLL,-89.7689,100,8.8,43.5292,4798,188.8,967,242687,01,19,43.5162,0
,0,,976,19637,-89.7757,GRS,KDLL,-89.7685,100,135,43.518,2740,315,976,242688,14,32,43.5233,0
,1,,5217,19638,-112.558,ASPH-F,KDLN,-112.548,60,50,45.2552,3599,230,5223,244387,04,22,45.2488,0
,1,,5153,19638,-112.552,ASPH-G,KDLN,-112.552,75,179,45.2483,6500,359,5241,244388,17,35,45.2661,0
,1,1640,313,19639,-119.24,ASP,KDLO,-119.233,75,158.6,35.7384,5650,338.6,311,241409,14,32,35.7528,0
196,0,440,212,19640,-121.178,ASP,KDLS,-121.16,100,88,45.6213,4647,268,243,244743,07,25,45.6208,0
,1,200,211,19640,-121.173,ASP,KDLS,-121.162,100,145,45.6121,5097,325,239,244744,12,30,45.6235,0
,1,,943,19641,-83.1237,ASP,KDLZ,-83.1059,100,98,40.2787,5000,278,945,240560,10,28,40.2807,0
,1,,2589,3492,-110.898,PEM,KDMA,-110.868,200,137.5,32.1526,13643,317.5,2704,242000,12,30,32.1803,0
,1,,4311,3493,-107.731,ASP,KDMN,-107.717,60,51.6,32.2663,5675,231.6,4303,240464,04,22,32.2566,0
,1,,4314,3493,-107.728,ASP,KDMN,-107.707,75,89.7,32.2631,6627,269.7,4292,240465,08,26,32.263,0
,0,,909,19642,-93.186,ASP,KDMO,-93.176,50,54,38.7073,3520,234,888,244393,05,23,38.7017,0
,1,,882,19642,-93.1724,CON,KDMO,-93.173,100,182,38.7004,5500,2,902,244394,18,36,38.7155,0
,1,,789,19643,-77.0125,ASP,KDMW,-77.0029,100,148,39.6023,5100,328,774,243811,16,34,39.6142,0
288,1,500,373,19644,-82.0436,ASP,KDNL,-82.0343,100,45,33.4686,4002,225,324,241587,05,23,33.4608,0
315,1,326,422,19644,-82.0458,ASP,KDNL,-82.0339,100,104,33.4672,3738,284,419,241588,11,29,33.4697,0
,1,,708,19645,-84.8765,ASP,KDNN,-84.864,100,137,34.7174,5498,317,691,243923,14,32,34.7285,0
,0,,,19646,-95.3872,GRS,KDNS,-95.3808,175,62.4,41.9889,1780,242.4,,240713,06,24,41.9864,0
,1,,1273,19646,-95.3871,CON,KDNS,-95.3719,75,124.3,41.9819,5000,304.3,1258,240714,12,30,41.9896,0
,0,,,19646,-95.3808,GRS,KDNS,-95.3807,105,179,41.9842,2025,359,,240715,18,36,41.99,0
400,1,,651,19647,-87.5996,ASP,KDNV,-87.5891,100,29.2,40.2082,6002,209.2,696,242701,03,21,40.1938,0
,0,,682,19647,-87.5981,GRS,KDNV,-87.5903,150,120.4,40.1987,2500,300.4,671,242702,12,30,40.2022,1
,1,,682,19647,-87.5992,ASP,KDNV,-87.5953,100,164.3,40.1925,3999,344.3,656,242703,16,34,40.2031,0
,1,,24,3494,-75.4646,PEM,KDOV,-75.4627,200,3.2,39.1435,9602,183.2,21,240933,01,19,39.1172,0
,1,4250,19,3494,-75.4861,PEM,KDOV,-75.4492,150,125.8,39.1186,12903,305.8,25,240934,14,32,39.1393,0
,0,,,307562,,,KDP,,,,,2800,,,327503,09,27,,0
,1,,751,19648,-88.2535,CON,KDPA,-88.2468,100,14,41.9142,7570,194,756,243722,02L,20R,41.894,0
,1,,758,19648,-88.2499,CON,KDPA,-88.2454,100,14,41.9069,5100,194,754,243721,02R,20L,41.8934,0
750,1,,753,19648,-88.2585,ASP,KDPA,-88.2411,75,96,41.9121,4751,276,756,243723,10,28,41.9135,0
190,1,,757,19648,-88.2457,ASP,KDPA,-88.239,100,148,41.9114,3401,328,758,243724,15,33,41.9192,0
,1,,,19649,-112.939,ASP,KDPG,-112.922,150,134.9,40.1861,7000,314.9,,242964,12,30,40.1997,0
,0,,4336,19649,-112.954,ASP,KDPG,-112.921,200,135,40.1867,13125,315,4348,242965,12L,30R,40.2121,1
,1,,136,19650,-77.9876,ASP,KDPL,-77.9758,75,36,35.0067,6002,216,137,243780,05,23,34.9934,0
,0,,,308208,,Grey clay,KDQ,,98,,,1673,,,311613,16,34,,0
,1,,251,19651,-82.8663,ASP,KDQH,-82.8547,100,37,31.4833,6005,217,257,243513,04,22,31.4701,0
,1,,3140,19652,-116.039,ASP,KDRA,-116.025,100,34,36.6282,7515,214,3314,241256,02,20,36.6112,0
,0,,,3495,-93.345,ASP,KDRI,-93.3347,150,45.7,30.8375,4500,225.7,,244823,04,22,30.8289,1
,0,,192,3495,-93.3475,ASP,KDRI,-93.3333,150,90,30.8381,4501,270,204,244824,09,27,30.8381,1
,0,441,194,3495,-93.3476,ASP,KDRI,-93.338,60,135,30.8293,4220,315,193,244825,14,32,30.8375,0
,1,,201,3495,-93.3378,PEM,KDRI,-93.3376,100,179.4,30.8229,5495,359.4,197,244826,18,36,30.838,0
170,1,650,657,19653,-83.7539,ASP,KDRM,-83.7389,75,72.1,46.0103,4000,252.1,657,243651,08,26,46.007,0
,0,,668,19653,-83.7411,GRS,KDRM,-83.7397,150,172,46.0069,2500,352,668,243652,18,36,46.0139,0
,0,,6616,19654,-107.763,ASPH-G,KDRO,-107.744,150,37,37.1616,9201,217,6685,257623,03,21,37.1415,0
,1,300,1002,19655,-100.933,ASP,KDRT,-100.921,100,140.2,29.3675,6300,320.2,995,244914,13,31,29.3809,0
,1,,916,3496,-93.6771,ASP,KDSM,-93.6506,150,54,41.5379,9003,234,935,244170,05,23,41.5234,0
,1,,912,3496,-93.6745,ASP,KDSM,-93.6502,150,132,41.529,9001,312,958,244171,13,31,41.5456,0
,1,,635,19656,-77.7182,ASP,KDSV,-77.7084,100,128,42.5677,3365,308,660,241559,14,32,42.5734,0
,1,168,633,19656,-77.7134,ASP,KDSV,-77.7117,100,169,42.5676,2443,349,651,241560,18,36,42.5742,0
275,0,1060,4755,19657,-112.521,ASP,KDTA,-112.505,85,132.2,39.3724,5935,312.2,4755,244802,12,30,39.3834,0
,1,,4759,19657,-112.502,ASP,KDTA,-112.502,75,180.3,39.376,5500,0.3,4753,244803,17,35,39.3912,0
,1,,1396,19658,-95.8896,ASP,KDTL,-95.8781,75,140,46.8201,4500,320,1361,243101,13,31,46.8296,0
,0,,,19658,-95.8898,GRS,KDTL,-95.8898,250,180,46.8234,1880,360,,243102,17,35,46.8285,0
,1,230,173,19659,-93.749,ASP,KDTN,-93.7404,75,55.3,32.542,3200,235.3,178,243873,05,23,32.537,0
,1,,178,19659,-93.7504,ASP,KDTN,-93.74,150,140.3,32.5353,5018,320.3,179,243874,14,32,32.546,0
,1,,640,19660,-97.1978,ASP,KDTO,-97.1982,150,181.1,33.1925,7002,1.1,627,245874,18,36,33.209,0
,1,,22,19661,-86.4763,ASP,KDTS,-86.4666,100,142,30.3946,4999,322,21,242406,14,32,30.4055,0
,1,,636,3497,-83.3512,PEM,KDTW,-83.3361,200,29,42.2283,8501,209,632,243014,03L,21R,42.2078,0
,1,,633,3497,-83.3518,CON,KDTW,-83.3341,150,29,42.2197,10001,209,632,243013,03R,21L,42.1956,0
,1,,645,3497,-83.384,CON,KDTW,-83.3663,150,28.7,42.2262,10000,208.7,642,243016,04L,22R,42.2022,0
,1,,637,3497,-83.3713,CON,KDTW,-83.35,200,29,42.2312,12003,209,636,243015,04R,22L,42.2023,0
,1,,638,3497,-83.3632,PEM,KDTW,-83.331,200,89,42.2175,8708,269,635,243018,09L,27R,42.217,0
,1,,636,3497,-83.3617,CON,KDTW,-83.3304,150,89,42.1995,8500,269,629,243017,09R,27L,42.199,0
,0,,,19662,-96.3996,U,KDUA,-96.39,150,48,33.9452,3900,228,,244024,04,22,33.938,1
,0,,690,19662,-96.3973,ASP,KDUA,-96.3901,75,133,33.9396,3000,313,674,244025,12,30,33.9452,1
,1,,698,19662,-96.395,ASP,KDUA,-96.3951,100,180,33.9353,5001,360,689,244026,17,35,33.949,0
,1,,1113,19663,-97.96,CON,KDUC,-97.9597,100,180,34.4617,6650,360,1090,243345,17,35,34.48,0
,0,,,19664,-109.609,ASP,KDUG,-109.593,150,44.7,31.4783,7158,224.7,,240830,03,21,31.4644,1
,1,,4113,19664,-109.611,ASP,KDUG,-109.595,75,90.2,31.474,5000,270.2,4145,240831,08,26,31.4741,0
,0,,,19664,-109.614,ASP,KDUG,-109.597,150,135.5,31.4542,7503,315.5,,240832,12,30,31.4689,1
,1,,4126,19664,-109.604,ASP,KDUG,-109.604,100,179.8,31.4542,7311,359.8,4082,240833,17,35,31.4743,0
1200,1,1274,669,19665,-83.6646,ASP,KDUH,-83.6462,50,86.9,41.7363,5013,266.9,669,240625,09,27,41.7355,0
,1,,1817,3498,-78.9076,ASP,KDUJ,-78.8898,100,62.3,41.1818,5504,242.3,1817,240776,07,25,41.1748,0
,1,,3705,19666,-102.017,ASP,KDUX,-102.01,75,23.1,35.864,5474,203.1,3698,244177,01,19,35.8501,0
,1,,3698,19666,-102.015,ASP,KDUX,-102.01,60,151.6,35.8557,3100,331.6,3700,244178,14,32,35.8632,0
552,0,,1014,19667,-84.7745,ASP,KDVK,-84.7734,75,8,37.5846,2357,188,1022,243738,01,19,37.5782,0
,1,,1015,19667,-84.7751,ASP,KDVK,-84.7604,75,122,37.5727,5000,302,1016,243739,12,30,37.5798,0
200,1,183,1449,19668,-98.9167,ASP,KDVL,-98.9043,75,45,48.118,4313,225,1441,245942,03,21,48.1096,0
640,1,,1445,19668,-98.9148,ASP,KDVL,-98.8997,150,138,48.1092,5509,318,1443,245943,13,31,48.1204,0
,1,,747,19669,-90.592,CON,KDVN,-90.5847,100,29.6,41.617,4001,209.6,749,243224,03,21,41.6075,0
,1,,751,19669,-90.5934,CON,KDVN,-90.5832,100,149.6,41.6023,5501,329.6,743,243225,15,33,41.6154,0
,1,,2,19670,-122.559,ASP,KDVO,-122.553,75,148,38.1397,3300,328,1,244790,13,31,38.1475,0
,1,,1615,19671,-95.7819,ASP,KDVP,-95.7825,60,183,43.9827,2773,3,1623,242790,17,35,43.9903,0
,1,,1455,19672,-112.089,ASP,KDVT,-112.075,75,86,33.69,4500,266,1477,243475,07L,25R,33.6892,0
930,1,897,1445,19672,-112.096,ASP,KDVT,-112.069,100,86,33.6884,8208,266,1475,243474,07R,25L,33.6868,0
,1,,96,18612,-121.857,ASP,KDWA,-121.857,100,180.3,38.5708,6000,0.3,98,243241,16,34,38.5872,0
208,0,,150,19673,-95.5524,ASP,KDWH,-95.5508,35,172.8,30.053,3987,352.8,144,245436,17L,35R,30.0639,0
,1,1007,152,19673,-95.5548,ASP,KDWH,-95.552,100,172.8,30.0542,7009,352.8,145,245435,17R,35L,30.0733,0
,0,,,19673,,WATER,KDWH,,100,,,2530,,,250568,17W,35W,,0
,1,,546,19674,-82.7477,ASP,KDWU,-82.7283,100,94,38.5534,5602,274,545,245747,10,28,38.5556,0
,1,,305,19675,-89.9409,ASP,KDXE,-89.9414,100,181.9,36.7713,4500,1.9,297,242186,18,36,36.7837,0
734,1,368,457,19676,-73.4908,ASP,KDXR,-73.4756,150,69.7,41.3729,4422,249.7,454,244854,08,26,41.3687,0
231,0,223,453,19676,-73.4833,ASP,KDXR,-73.4782,100,153.2,41.3687,3135,333.2,454,244855,17,35,41.3764,0
,0,,1082,19677,-96.1823,GRS,KDXX,-96.1706,135,90,44.9859,3019,270,1082,241718,08,26,44.9859,0
,1,,1082,19677,-96.1831,ASP,KDXX,-96.1749,75,140,44.983,3302,320,1077,241719,13,31,44.99,0
,1,,113,19045,-87.9596,ASP,KDYA,-87.9486,100,43,32.4689,5000,223,106,245518,04,22,32.4588,0
,1,,45,19678,-80.2839,ASP,KDYB,-80.2748,75,49.1,33.0668,3701,229.1,54,242858,06,24,33.0601,0
,1,,391,19679,-75.1256,ASP,KDYL,-75.1191,60,36.1,40.3366,3004,216.1,393,243946,05,23,40.3298,0
694,1,,296,19680,-89.4139,ASP,KDYR,-89.4014,100,40.5,36.0023,5698,220.5,333,243832,04,22,35.9904,0
,1,,338,19680,-89.4072,ASP,KDYR,-89.403,75,161.5,35.995,4000,341.5,326,243833,16,34,36.0055,0
,1,,1789,3499,-99.8588,PEM,KDYS,-99.8504,300,168.8,32.4026,13500,348.8,1787,243686,16,34,32.439,0
,0,,,3499,-99.8595,GRE,KDYS,-99.8573,60,161,32.4118,3500,341,,255640,161,341,32.4214,0
,0,,,3499,,ASPH,KDYS,,60,,,3500,,,255641,162,342,,0
,0,,,19681,,WATER,KDYT,,1500,,,5000,,,254930,09W,27W,,0
,0,,,19681,,WATER,KDYT,,2000,,,10000,,,254931,13W,31W,,0
,1,,605,19681,-92.0475,ASP,KDYT,-92.0394,75,138.3,46.7187,3050,318.3,607,244928,14,32,46.725,0
400,1,,1070,11812,-98.3586,ASP,KDZB,-98.3589,100,181.1,30.5188,5978,1.1,1117,244336,17,35,30.5353,0
,1,609,1901,18783,-84.0029,ASP,KDZJ,-83.9908,75,71.9,34.8567,3800,251.9,1851,243898,08,26,34.8535,0
,1,,2615,19682,-102.911,ASP,KE01,-102.908,75,19.7,31.5862,2922,199.7,2608,239930,01,19,31.5787,0
,1,,2606,19682,-102.914,ASP,KE01,-102.903,75,126.8,31.579,4268,306.8,2610,239931,12,30,31.586,0
,1,,4080,19683,-107.202,ASP,KE05,-107.189,60,112.3,32.6581,4110,292.3,4078,240663,11,29,32.6624,0
,1,,3976,19684,-103.414,ASP,KE06,-103.401,75,45,32.9604,6000,225,3967,240485,03,21,32.9487,0
,0,,3979,19684,-103.415,ASP,KE06,-103.406,60,138,32.9486,4409,318,3970,240486,12,30,32.9576,0
,1,,3166,19685,-102.531,ASP,KE11,-102.527,75,26,32.3347,2939,206,3168,245230,02,20,32.3274,0
,0,,3166,19685,-102.531,ASP,KE11,-102.522,75,122,32.3265,3048,302,3158,245231,11,29,32.331,0
,1,,3174,19685,-102.534,ASP,KE11,-102.529,75,165,32.3247,5816,345,3168,245232,16,34,32.3401,0
,0,,,19686,-102.37,GVL,KE13,-102.363,50,90,31.415,2290,270,2552,244044,08,26,31.415,0
449,1,,,19686,-102.372,ASP,KE13,-102.363,70,129,31.415,3685,309,2552,244045,12,30,31.4214,0
176,0,,,19686,-102.366,ASP,KE13,-102.363,50,164,31.415,3395,344,2552,244046,15,33,31.4239,0
,0,,,19687,-106.053,GRE,KE14,-106.043,35,71.1,36.0306,3100,251.1,5760,240357,06,24,36.0278,1
,1,,,19687,-106.048,ASP,KE14,-106.044,75,167,36.0183,5000,347,,240358,16,34,36.0317,0
,1,,281,19688,-121.599,ASP,KE16,-121.595,75,156,37.0777,3100,336,271,243355,14,32,37.0855,0
,1,,3205,19689,-101.436,ASP,KE19,-101.428,60,30.4,36.2393,4698,210.4,3187,242722,02,20,36.2282,0
250,1,,,19690,-109.992,ASP,KE24,-109.982,75,28.3,33.82,6288,208.3,,242552,01,19,33.805,0
,1,530,2386,19691,-112.806,ASP,KE25,-112.791,75,60.9,33.9722,5050,240.9,2379,245898,05,23,33.9656,0
,1,,3110,19692,-103.157,ASP,KE26,-103.152,60,17.5,32.1395,4704,197.5,3110,242895,01,19,32.1272,0
45,0,40,,19692,-103.159,ASP,KE26,-103.151,50,101.1,32.1306,2604,281.1,,242896,09,27,32.1319,0
,1,,1735,19693,-99.977,ASP,KE30,-99.977,60,180.3,31.6691,3906,0.3,1737,243517,17,35,31.6799,0
,1,,2833,19694,-100.872,ASP,KE34,-100.867,60,19.3,34.9173,4496,199.3,2820,241456,01,19,34.9057,0
,1,190,3630,19695,-106.154,ASP,KE35,-106.141,60,89,31.5158,4200,269,3679,239819,08,26,31.5156,0
,0,100,,19695,-106.149,ASP,KE35,-106.149,35,175.5,31.5114,2300,355.5,,239820,16,34,31.5175,0
,1,,4515,19696,-103.687,ASP,KE38,-103.679,75,22.7,30.3906,6003,202.7,4450,244942,01,19,30.3754,0
,1,,4510,19696,-103.691,ASP,KE38,-103.677,60,61.7,30.3889,5018,241.7,4448,244943,05,23,30.3824,0
,0,,2690,19697,-101.48,GRE,KE41,-101.469,80,98,31.1953,3460,278,2692,243159,09,27,31.1965,0
,1,,2705,19697,-101.474,ASP,KE41,-101.471,50,169,31.1934,4032,349,2700,243160,16,34,31.2043,0
,1,,3086,19698,-101.199,ASP,KE42,-101.19,75,29,36.227,5002,209,3090,240977,02,20,36.215,0
,1,,2892,19699,-120.184,ASP,KE45,-120.173,50,110.6,37.8599,3625,290.6,2930,243668,09,27,37.8634,0
,0,,,19700,-102.231,GRS,KE48,-102.218,140,64.4,31.1244,4450,244.4,,244637,06,24,31.1192,0
